palavra:frases_1:frases_2:tradução_1:tradução_2
taken:The photo was taken at sunset when the light was warm and soft, enhancing colors. : Many lessons were taken from the pilot program and applied to scale-up efforts.:A foto foi tirada ao pôr do sol, quando a luz era quente e suave, realçando as cores.:Muitas lições foram tiradas do programa piloto e aplicadas aos esforços de expansão.
quirks:Every software has quirks that users learn to work around; document them for newcomers. : He embraced the quirks of the old house, finding charm in its imperfections.:Todo software tem peculiaridades que os usuários aprendem a contornar; documentá-los para os recém-chegados.:Ele abraçou as peculiaridades da antiga casa, encontrando charme em suas imperfeições.
blowing:The wind was blowing strongly along the coast, so they postponed the sailing trip. : Blowing hot air into the system helped clear dust from the vents before tests.:O vento soprava forte ao longo da costa, por isso adiaram a viagem de barco.:Soprar ar quente no sistema ajudou a limpar a poeira das aberturas de ventilação antes dos testes.
changing:The market is changing rapidly, so companies must be agile to stay competitive. : Changing customer preferences required the brand to refresh its product line and messaging.:O mercado está mudando rapidamente, por isso as empresas devem ser ágeis para permanecerem competitivas.:A mudança nas preferências do cliente exigiu que a marca atualizasse sua linha de produtos e mensagens.
ratio:The ratio of teachers to students affects the quality of instruction and individual attention. : Use the correct ratio of ingredients to ensure the recipe bakes evenly and tastes balanced.:A proporção entre professores e alunos afeta a qualidade do ensino e a atenção individual.:Use a proporção correta de ingredientes para garantir que a receita asse uniformemente e tenha um sabor equilibrado.
charge:They decided to charge a small fee for late returns to encourage on-time borrowing; compliance improved. : The device holds a charge longer after the battery was replaced, extending usage time.:Eles decidiram cobrar uma pequena taxa por retornos tardios para incentivar empréstimos dentro do prazo; a conformidade melhorou.:O dispositivo mantém a carga por mais tempo após a substituição da bateria, prolongando o tempo de uso.
dealing:Dealing with customer complaints promptly improves satisfaction and loyalty over time. : The team is dealing with a sudden surge in support requests after the launch.:Lidar com as reclamações dos clientes prontamente melhora a satisfação e a fidelidade ao longo do tempo.:A equipe está lidando com um aumento repentino nas solicitações de suporte após o lançamento.
ensures:Proper testing ensures the product meets quality standards before shipment to customers. : Clear instructions ensure users can set up the device without assistance.:Testes adequados garantem que o produto atenda aos padrões de qualidade antes do envio aos clientes.:Instruções claras garantem que os usuários possam configurar o dispositivo sem assistência.
located:The office is located downtown near public transport, which makes commuting easier for employees. : The museum is located on the river and offers guided tours every hour.:O escritório está localizado no centro da cidade, próximo ao transporte público, o que facilita o deslocamento dos funcionários.:O museu está localizado às margens do rio e oferece visitas guiadas a cada hora.
dispersed:The crowd dispersed quickly after the announcement, and the area returned to normal. : Seeds were dispersed by wind across the field, leading to new growth in many spots.:A multidão se dispersou rapidamente após o anúncio e a área voltou ao normal.:As sementes foram dispersas pelo vento em todo o campo, levando a um novo crescimento em muitos pontos.
affect:Decisions at the top can affect thousands of employees across the company, so leaders must consider consequences. : Weather can significantly affect crop yields, so farmers monitor forecasts closely.:As decisões no topo podem afetar milhares de funcionários em toda a empresa, por isso os líderes devem considerar as consequências.:O clima pode afetar significativamente o rendimento das colheitas, por isso os agricultores monitoram de perto as previsões.
conducted:The experiment was conducted under controlled conditions to ensure reliable results. : Customer interviews were conducted to gather qualitative insights for the redesign.:O experimento foi conduzido sob condições controladas para garantir resultados confiáveis.:Entrevistas com clientes foram realizadas para coletar insights qualitativos para o redesenho.
handled:The fragile shipment was handled with extra care to avoid damage during transport. : He handled the question confidently and provided a clear explanation to the audience.:A frágil remessa foi manuseada com cuidado extra para evitar danos durante o transporte.:Ele lidou com a questão com confiança e forneceu uma explicação clara ao público.
hastily:They acted hastily and overlooked important details that later caused complications; pause and review. : Hastily written documentation can confuse users and increase support requests.:Eles agiram precipitadamente e ignoraram detalhes importantes que mais tarde causaram complicações; faça uma pausa e revise.:Documentação escrita às pressas pode confundir os usuários e aumentar as solicitações de suporte.
branded:The startup branded its new product with a fresh logo and color palette to attract younger audiences. : The company branded the campaign with a memorable slogan that resonated widely.:A startup marcou seu novo produto com um novo logotipo e paleta de cores para atrair o público mais jovem.:A empresa marcou a campanha com um slogan memorável que teve ampla repercussão.
fetching:The application was fetching data from the server when the error occurred; engineers investigated immediately. : She was fetching supplies from the storage room when the meeting started.:O aplicativo estava buscando dados do servidor quando ocorreu o erro; engenheiros investigaram imediatamente.:Ela estava pegando suprimentos no depósito quando a reunião começou.
opposite:They sat on opposite sides of the table to encourage open discussion and different perspectives. : The result was the opposite of what they expected, prompting a thorough review.:Sentaram-se em lados opostos da mesa para encorajar a discussão aberta e diferentes perspectivas.:O resultado foi o oposto do que eles esperavam, o que levou a uma revisão minuciosa.
mostly:The audience was mostly professionals interested in the topic, so the talk focused on practical insights. : The feedback was mostly positive, with a few helpful suggestions for improvement.:O público era composto principalmente por profissionais interessados ​​no tema, por isso a palestra focou em insights práticos.:O feedback foi em sua maioria positivo, com algumas sugestões úteis para melhorias.
perhaps:Perhaps we should consult an expert to confirm our assumptions before proceeding with the plan. : He said perhaps he would join, but didn’t commit to a definite time.:Talvez devêssemos consultar um especialista para confirmar as nossas suposições antes de prosseguir com o plano.:Ele disse que talvez iria aderir, mas não se comprometeu com um horário definido.
suited:This role is best suited for someone with strong communication skills and experience in project management. : The fabric is well suited for warm weather because it breathes and dries quickly.:Esta função é mais adequada para alguém com fortes habilidades de comunicação e experiência em gerenciamento de projetos.:O tecido é adequado para climas quentes porque respira e seca rapidamente.
terminator:In the story, the terminator arrives unexpectedly and changes the course of events dramatically. : The technician used a terminator connector to finish the cable run and ensure signal integrity.:Na história, o exterminador chega inesperadamente e muda drasticamente o curso dos acontecimentos.:O técnico usou um conector terminador para finalizar a passagem do cabo e garantir a integridade do sinal.
fetch:Could you fetch the blue folder from the archive; it contains the signed contracts? : The new API call will fetch user details and display them on the dashboard.:Você poderia buscar a pasta azul do arquivo; contém os contratos assinados?:A nova chamada de API irá buscar os detalhes do usuário e exibi-los no painel.
tail:heavy,The dataset is tail-heavy, with a few extreme values skewing the average; consider using median. : The market for luxury goods is tail-heavy, where a small number of customers account for most sales.:pesado,O conjunto de dados é pesado, com alguns valores extremos distorcendo a média; considere usar a mediana.:O mercado de bens de luxo é muito movimentado, onde um pequeno número de clientes é responsável pela maior parte das vendas.
hesitate:Don’t hesitate to ask for clarification if instructions are unclear; we are here to help. : If you hesitate too long, you might miss the opportunity when it appears.:Não hesite em pedir esclarecimentos se as instruções não forem claras; estamos aqui para ajudar.:Se você hesitar por muito tempo, poderá perder a oportunidade quando ela aparecer.
framed:The photographer framed the portrait to emphasize the subject’s expression and eyes. : The argument was framed in terms of cost savings to gain management support.:O fotógrafo emoldurou o retrato para enfatizar a expressão e os olhos do modelo.:O argumento foi enquadrado em termos de poupança de custos para obter apoio da gestão.
assumptions:Question your assumptions before finalizing the plan to avoid costly mistakes later on; testing helps validate them. : Many models rely on assumptions that must be stated clearly so results can be interpreted correctly.:Questione suas suposições antes de finalizar o plano para evitar erros dispendiosos mais tarde; o teste ajuda a validá-los.:Muitos modelos baseiam-se em suposições que devem ser declaradas claramente para que os resultados possam ser interpretados corretamente.
income:Her monthly income increased after she got a promotion; she saved the extra money. : Income from freelance work helped him pay for the course.:Sua renda mensal aumentou depois que ela foi promovida; ela economizou o dinheiro extra.:A renda do trabalho freelance o ajudou a pagar o curso.
ensure:Please ensure the doors are locked before you leave; security is important. : We double-checked the figures to ensure accuracy.:Certifique-se de que as portas estejam trancadas antes de sair; segurança é importante.:Verificamos novamente os números para garantir a precisão.
purely:The decision was made purely on data; emotions were set aside. : He studies philosophy purely for personal interest.:A decisão foi tomada puramente com base em dados; as emoções foram deixadas de lado.:Ele estuda filosofia puramente por interesse pessoal.
common:This is a common mistake among beginners; don’t worry, you’ll learn. : They share a common goal of reducing waste.:Este é um erro comum entre iniciantes; não se preocupe, você aprenderá.:Eles compartilham um objetivo comum de reduzir o desperdício.
standard:The product meets the industry standard for safety; it passed all tests. : We follow a standard procedure for onboarding new staff.:O produto atende aos padrões de segurança da indústria; passou em todos os testes.:Seguimos um procedimento padrão para integração de novos funcionários.
upward:Prices have been trending upward this quarter; analysts are monitoring the market. : She looked upward and saw the kite high in the sky.:Os preços têm apresentado tendência de alta neste trimestre; analistas estão monitorando o mercado.:Ela olhou para cima e viu a pipa bem alto no céu.
handy:Keep a flashlight handy in case the power goes out; it’s useful during storms. : The app is handy for tracking daily tasks.:Tenha uma lanterna à mão caso falte energia; é útil durante tempestades.:O aplicativo é útil para rastrear tarefas diárias.
mileage:Check the car’s mileage before buying; it affects resale value. : He calculated the mileage for the road trip to estimate fuel costs.:Verifique a quilometragem do carro antes de comprar; afeta o valor de revenda.:Ele calculou a quilometragem da viagem para estimar os custos de combustível.
nonzero:The probability of success is nonzero, so it’s worth trying; small chances can still pay off. : The function returns a nonzero value in most cases.:A probabilidade de sucesso é diferente de zero, então vale a pena tentar; pequenas chances ainda podem valer a pena.:A função retorna um valor diferente de zero na maioria dos casos.
reveals:The report reveals new patterns in the data; researchers found unexpected correlations. : The interview reveals her true motivations behind the project.:O relatório revela novos padrões nos dados; os pesquisadores encontraram correlações inesperadas.:A entrevista revela suas verdadeiras motivações por trás do projeto.
suppose:Suppose we leave early to avoid traffic; will you be ready by six? : I suppose you’re right, but let’s check the facts first.:Suponhamos que saímos mais cedo para evitar o trânsito; você estará pronto às seis?:Suponho que você esteja certo, mas vamos verificar os fatos primeiro.
these:These documents need to be signed before Friday; please bring them to the meeting. : I enjoyed these movies more than the others.:Estes documentos precisam ser assinados antes de sexta-feira; por favor, traga-os para a reunião.:Gostei mais desses filmes do que dos outros.
purpose:The purpose of the exercise is to teach problem-solving skills; students practiced in groups. : For what purpose did you gather this information?:O objetivo do exercício é ensinar habilidades de resolução de problemas; os alunos praticavam em grupo.:Com que finalidade você reuniu essas informações?
dealt:He dealt with the complaint quickly and professionally; the customer was satisfied. : The slices were dealt to each player before the game started.:Ele tratou a reclamação de forma rápida e profissional; o cliente ficou satisfeito.:As fatias foram distribuídas a cada jogador antes do início do jogo.
useful:That trick is useful when you need to remove stains; try it on the shirt. : Her feedback was useful for improving the final draft.:Esse truque é útil quando você precisa remover manchas; experimente na camisa.:Seu feedback foi útil para melhorar a versão final.
extend:We plan to extend the deadline by two days; the team requested more time. : The balcony extends the living room and adds outdoor space.:Planejamos estender o prazo em dois dias; a equipe solicitou mais tempo.:A varanda amplia a sala e acrescenta espaço exterior.
stumble:I stumbled on the final question and lost time; still, I finished the test. : He didn’t mean to stumble into the conversation, but he joined anyway.:Tropecei na pergunta final e perdi tempo; ainda assim, terminei o teste.:Ele não queria entrar na conversa, mas entrou mesmo assim.
remain:Please remain seated until the plane comes to a full stop; it’s for safety. : Despite the setbacks, she remains optimistic about the outcome.:Por favor, permaneça sentado até o avião parar completamente; é por segurança.:Apesar dos contratempos, ela continua otimista quanto ao resultado.
seldom:He seldom goes to the cinema; he prefers watching films at home. : Seldom have I seen such dedication from a new employee.:Ele raramente vai ao cinema; ele prefere assistir filmes em casa.:Poucas vezes vi tanta dedicação por parte de um novo funcionário.
quietly:She closed the door quietly so she wouldn't wake the baby; the house stayed peaceful. : He read the message quietly and then set his phone down.:Ela fechou a porta silenciosamente para não acordar o bebê; a casa permaneceu em paz.:Ele leu a mensagem em silêncio e desligou o telefone.
costly:The repairs proved costly but necessary; the car runs like new now. : Making hasty decisions can be costly in the long run.:Os reparos foram caros, mas necessários; o carro funciona como novo agora.:Tomar decisões precipitadas pode custar caro no longo prazo.
were huge:The donations were huge this year and helped many families; organizers were grateful. : The changes were huge and transformed the entire process.:As doações foram enormes este ano e ajudaram muitas famílias; os organizadores ficaram gratos.:As mudanças foram enormes e transformaram todo o processo.
roughly:The project will take roughly three months to complete; unexpected delays may extend it. : There are roughly fifty people registered for the event.:O projeto levará cerca de três meses para ser concluído; atrasos inesperados podem estendê-lo.:Há cerca de cinquenta pessoas inscritas no evento.
ever:Have you ever tried kayaking before; it’s both fun and challenging? : If you ever need help, don’t hesitate to call.:Você já experimentou andar de caiaque antes; é divertido e desafiador?:Se você precisar de ajuda, não hesite em ligar.
through:We walked through the park on our way home; it was peaceful at dusk. : She read the report through and highlighted key points.:Caminhamos pelo parque a caminho de casa; era pacífico ao anoitecer.:Ela leu o relatório e destacou os pontos principais.
rid:We need to get rid of outdated equipment; it takes up too much space. : He tried to rid himself of bad habits by exercising regularly.:Precisamos nos livrar de equipamentos obsoletos; ocupa muito espaço.:Ele tentou se livrar dos maus hábitos fazendo exercícios regularmente.
measures:The company implemented new security measures after the breach; they improved authentication. : We’ll take measures to ensure the system is stable.:A empresa implementou novas medidas de segurança após a violação; eles melhoraram a autenticação.:Tomaremos medidas para garantir que o sistema seja estável.
districts:Several districts were affected by the storm; relief teams are on their way. : The city is divided into districts for easier administration.:Vários distritos foram afetados pela tempestade; equipes de socorro estão a caminho.:A cidade está dividida em distritos para facilitar a administração.
replace:They plan to replace the old roof next month; the contractor provided an estimate. : You can replace the battery yourself with a small screwdriver.:Eles planejam substituir o telhado antigo no próximo mês; o empreiteiro forneceu uma estimativa.:Você mesmo pode substituir a bateria com uma pequena chave de fenda.
however:She wanted to attend; however, she had a prior commitment that evening. : The plan was promising; however, the budget was insufficient.:Ela queria comparecer; no entanto, ela tinha um compromisso prévio naquela noite.:O plano era promissor; no entanto, o orçamento era insuficiente.
unlike:Unlike his brother, he prefers quiet weekends at home; he enjoys reading. : Unlike previous models, this version uses less energy.:Ao contrário do irmão, ele prefere fins de semana tranquilos em casa; ele gosta de ler.:Ao contrário dos modelos anteriores, esta versão utiliza menos energia.
guarantee:I cannot guarantee the results, but I will do my best; there are no certainties. : The warranty will guarantee repairs for one year.:Não posso garantir os resultados, mas farei o meu melhor; não há certezas.:A garantia garantirá os reparos por um ano.
goal:Their main goal is to reduce emissions by 2030; they set clear milestones. : Setting a daily goal helped her finish the book in a week.:O seu principal objetivo é reduzir as emissões até 2030; eles estabeleceram marcos claros.:Definir uma meta diária a ajudou a terminar o livro em uma semana.
convenience:For convenience, we offer online booking; many customers prefer it. : The store’s location adds convenience for nearby residents.:Para maior comodidade, oferecemos reserva online; muitos clientes preferem.:A localização da loja agrega comodidade aos moradores próximos.
favors:She favors modern designs over vintage styles; her office reflects that taste. : The policy favors employees who work remotely most days.:Ela prefere designs modernos aos estilos vintage; seu escritório reflete esse gosto.:A política favorece os funcionários que trabalham remotamente na maioria dos dias.
bought:He bought a second-hand bike last weekend; it’s in good condition. : They bought tickets early to get the best seats.:Ele comprou uma bicicleta usada no fim de semana passado; está em boas condições.:Eles compraram os ingressos com antecedência para conseguir os melhores lugares.
doubt:I have some doubt about the calculation; can you verify the numbers? : Without evidence, I doubt the claim will be accepted.:Tenho algumas dúvidas quanto ao cálculo; você pode verificar os números?:Sem provas, duvido que a alegação seja aceita.
against:We voted against the proposal because it lacked detail; several members expressed concerns. : He held firm against the criticism and explained his choices.:Votámos contra a proposta porque lhe faltavam pormenores; vários membros expressaram preocupações.:Ele se manteve firme contra as críticas e explicou suas escolhas.
means:We need additional means to fund the project; crowdfunding might help. : By all means, ask questions if something is unclear.:Precisamos de meios adicionais para financiar o projecto; o financiamento coletivo pode ajudar.:Certamente, faça perguntas se algo não estiver claro.
approach:We should approach the problem from a different angle; brainstorming may help. : Her friendly approach makes new employees feel welcome.:Deveríamos abordar o problema de um ângulo diferente; o brainstorming pode ajudar.:Sua abordagem amigável faz com que os novos funcionários se sintam bem-vindos.
wasteful:Throwing away reusable materials is wasteful; try to recycle whenever possible. : That packaging seems wasteful for such a small item.:Deitar fora materiais reutilizáveis ​​é um desperdício; tente reciclar sempre que possível.:Essa embalagem parece um desperdício para um item tão pequeno.
remainder:The remainder of the cookies were shared among the children; none were left. : He used the remainder of the budget for travel expenses.:O restante dos biscoitos foi dividido entre as crianças; não sobrou nenhum.:Ele usou o restante do orçamento para despesas de viagem.
whose:The author whose book you liked will be speaking tonight; don’t miss it. : She returned the camera whose batteries had died.:O autor cujo livro você gostou falará esta noite; não perca.:Ela devolveu a câmera cujas baterias haviam acabado.
passing:During her passing through the city, she visited old friends; it was a brief stop. : The passing of time showed how much the neighborhood had changed.:Durante sua passagem pela cidade, visitou velhos amigos; foi uma breve parada.:O passar do tempo mostrou o quanto o bairro havia mudado.
slope:The path has a steep slope near the top; watch your step. : Snow covers the slope in winter, making it ideal for sledding.:O caminho tem um declive acentuado próximo ao topo; observe seu passo.:A neve cobre a encosta no inverno, tornando-a ideal para andar de trenó.
noticed:He noticed a small error in the report and corrected it immediately; the client appreciated it. : I noticed you were thoughtful during the conversation.:Ele notou um pequeno erro no relatório e corrigiu-o imediatamente; o cliente gostou.:Percebi que você foi atencioso durante a conversa.
landmarks:The guide pointed out famous landmarks during the tour; we took many photos. : Knowing local landmarks helps you navigate the city without a map.:O guia apontou marcos famosos durante o passeio; tiramos muitas fotos.:Conhecer os pontos de referência locais ajuda você a navegar pela cidade sem um mapa.
landscape:The countryside landscape changed with the seasons; colors shifted from green to gold. : The company adapted its strategy to the competitive landscape.:A paisagem rural mudou com as estações; as cores mudaram do verde para o dourado.:A empresa adaptou sua estratégia ao cenário competitivo.
assume:Don’t assume the meeting will start on time; confirm with the host. : I assume you have the necessary documents for the presentation.:Não presuma que a reunião começará na hora certa; confirme com o anfitrião.:Presumo que você tenha os documentos necessários para a apresentação.
pick:Pick a color that matches the furniture; it will create a cohesive look. : She needed to pick a topic quickly for the assignment.:Escolha uma cor que combine com os móveis; isso criará uma aparência coesa.:Ela precisava escolher rapidamente um tópico para a tarefa.
gives:He gives helpful feedback after every draft; it improves the team’s work. : The charity gives food to families in need every week.:Ele dá feedback útil após cada rascunho; melhora o trabalho da equipe.:A instituição de caridade doa alimentos para famílias necessitadas todas as semanas.
itself:The device turned itself off after detecting overheating; safety features activated. : The system updated itself overnight and restarted this morning.:O dispositivo desligou-se após detectar superaquecimento; recursos de segurança ativados.:O sistema se atualizou durante a noite e foi reiniciado esta manhã.
reordered:The items were reordered to improve workflow; employees approved the change. : She reordered the chapters to make the story clearer.:Os itens foram reordenados para melhorar o fluxo de trabalho; os funcionários aprovaram a mudança.:Ela reordenou os capítulos para tornar a história mais clara.
generated:The program generated a detailed report in minutes; everyone was impressed. : The campaign generated a lot of interest on social media.:O programa gerou um relatório detalhado em minutos; todos ficaram impressionados.:A campanha gerou muito interesse nas redes sociais.
remarkably:She recovered remarkably quickly after the surgery; doctors were surprised. : The design is remarkably simple yet highly effective.:Ela se recuperou notavelmente rapidamente após a cirurgia; os médicos ficaram surpresos.:O design é extremamente simples, mas altamente eficaz.
degrade:Exposure to sunlight can degrade the material over time; store it in shade. : If you misuse the chemicals, they may degrade and become hazardous.:A exposição à luz solar pode degradar o material ao longo do tempo; guarde-o na sombra.:Se você usar indevidamente os produtos químicos, eles poderão degradar-se e tornar-se perigosos.
relies:The project relies on community support to succeed; volunteers are essential. : He relies on public transport to commute to work.:O projeto depende do apoio da comunidade para ter sucesso; voluntários são essenciais.:Ele depende do transporte público para ir ao trabalho.
either:You can choose either option and both are acceptable; decide what suits you best. : Either candidate would bring valuable skills to the role.:Você pode escolher qualquer uma das opções e ambas são aceitáveis; decida o que melhor combina com você.:Qualquer candidato traria habilidades valiosas para a função.
guaranteed:With the warranty, repairs are guaranteed for two years; keep your receipt. : A guaranteed minimum income would reduce financial instability for many families.:Com a garantia, os reparos são garantidos por dois anos; guarde seu recibo.:Um rendimento mínimo garantido reduziria a instabilidade financeira de muitas famílias.
seems:It seems likely that the meeting will be postponed; we will receive confirmation soon. : Everything seems to be in order with the new system.:Parece provável que a reunião seja adiada; receberemos a confirmação em breve.:Tudo parece estar em ordem com o novo sistema.
households:Most households in the area have internet access now; connectivity has improved education. : Energy consumption per household dropped after the retrofit program.:A maioria dos agregados familiares da zona tem agora acesso à Internet; a conectividade melhorou a educação.:O consumo de energia por domicílio caiu após o programa de modernização.
their:The team presented their findings to the board; everyone listened carefully. : Students took their seats before the lecture began.:A equipe apresentou suas conclusões ao conselho; todos ouviram com atenção.:Os alunos ocuparam seus lugares antes do início da palestra.
aside:Put your doubts aside and try the experiment; you might be surprised. : She stepped aside to let the crowd pass through the door.:Deixe suas dúvidas de lado e faça a experiência; você pode se surpreender.:Ela deu um passo para o lado para deixar a multidão passar pela porta.
handling:Proper handling of fragile items prevents damage; wrap them carefully for shipping. : The team received training on handling customer complaints professionally.:O manuseio adequado de itens frágeis evita danos; embrulhe-os cuidadosamente para envio.:A equipe recebeu treinamento sobre como lidar com reclamações de clientes de maneira profissional.
expressed:He expressed his concerns during the meeting and suggested solutions; colleagues appreciated his honesty. : The report expressed a clear need for additional funding.:Expressou as suas preocupações durante a reunião e sugeriu soluções; colegas apreciaram sua honestidade.:O relatório expressou uma clara necessidade de financiamento adicional.
unearth:Archaeologists may unearth artifacts from the site next month; excavations begin soon. : She worked late to unearth the cause of the glitch in the software.:Arqueólogos podem desenterrar artefatos no local no próximo mês; as escavações começarão em breve.:Ela trabalhou até tarde para descobrir a causa da falha no software.
unfortunately:Unfortunately, the event was canceled due to bad weather; tickets will be refunded. : Unfortunately, I can’t join the call at that time.:Infelizmente, o evento foi cancelado devido ao mau tempo; os ingressos serão reembolsados.:Infelizmente, não posso participar da chamada nesse momento.
gathers:The festival gathers artists from around the world each year; attendance grows steadily. : He gathers data daily to monitor the experiment’s progress.:O festival reúne artistas de todo o mundo todos os anos; a frequência cresce constantemente.:Ele coleta dados diariamente para monitorar o progresso do experimento.
wrote:She wrote a heartfelt letter to her mentor and thanked them for their support; it moved everyone. : He wrote the first draft late at night and revised it in the morning.:Ela escreveu uma carta sincera ao seu mentor e agradeceu pelo apoio; isso emocionou todo mundo.:Ele escreveu o primeiro rascunho tarde da noite e o revisou pela manhã.
enough:You have studied enough to pass the test; trust your preparation. : There wasn’t enough coffee for everyone, so they made more.:Você estudou o suficiente para passar no teste; confie na sua preparação.:Não havia café suficiente para todos, então fizeram mais.
whereas:She prefers tea, whereas he always drinks coffee; their tastes differ. : The first method is fast, whereas the second is more accurate.:Ela prefere chá, enquanto ele sempre toma café; seus gostos são diferentes.:O primeiro método é rápido, enquanto o segundo é mais preciso.
sure:Are you sure this is the right address; the map seems unclear? : I’m sure we can finish if we start now and focus.:Tem certeza de que este é o endereço correto; o mapa parece pouco claro?:Tenho certeza de que podemos terminar se começarmos agora e nos concentrarmos.
accomplish:We can accomplish the goal if we work together and stay organized; teamwork matters. : She accomplished the task ahead of schedule and earned praise.:Podemos atingir o objetivo se trabalharmos juntos e nos mantivermos organizados; o trabalho em equipe é importante.:Ela realizou a tarefa antes do prazo e recebeu elogios.
harming:Harming the environment intentionally will have long-term consequences; policies aim to prevent this. : Using harsh chemicals is harming the soil and reducing its fertility.:Prejudicar intencionalmente o ambiente terá consequências a longo prazo; políticas visam evitar isso.:O uso de produtos químicos agressivos prejudica o solo e reduz sua fertilidade.
want:I want to learn a new language this year; it’s a personal goal. : Do you want tea or coffee with your breakfast?:Quero aprender um novo idioma este ano; é um objetivo pessoal.:Você quer chá ou café no café da manhã?
knew:He knew the answer but hesitated before speaking; confidence grew over time. : She knew the neighborhood well after living there for a decade.:Ele sabia a resposta, mas hesitou antes de falar; a confiança cresceu com o tempo.:Ela conhecia bem o bairro depois de morar lá por uma década.
ranging:The students’ ages are ranging from six to twelve; we grouped them by level. : Prices are ranging widely depending on the supplier and quality.:A idade dos alunos varia de seis a doze anos; nós os agrupamos por nível.:Os preços variam amplamente dependendo do fornecedor e da qualidade.
expected:The results were as expected, which confirmed our hypothesis; the team celebrated. : It’s expected that demand will rise during the holiday season.:Os resultados foram os esperados, o que confirmou a nossa hipótese; a equipe comemorou.:Espera-se que a demanda aumente durante a temporada de férias.
reasonable:They offered a reasonable price for the repair; we accepted the quote. : It’s reasonable to ask for a short extension when circumstances change.:Eles ofereceram um preço razoável pelo conserto; aceitamos a cotação.:É razoável solicitar uma curta prorrogação quando as circunstâncias mudam.
another:She ordered another slice of cake because it was delicious; she couldn’t resist. : Another option is to take the early train to avoid traffic delays.:Ela pediu outra fatia de bolo porque estava uma delícia; ela não resistiu.:Outra opção é pegar o trem mais cedo para evitar atrasos no trânsito.
depending:The success of the picnic is depending on the weather; we will decide tomorrow. : Depending on his schedule, he might join us for dinner.:O sucesso do piquenique depende do clima; decidiremos amanhã.:Dependendo de sua agenda, ele pode jantar conosco.
several:I visited the museum on several occasions last year; each time I learned something new. : Several students asked questions after the lecture.:Visitei o museu várias vezes no ano passado; cada vez que aprendi algo novo.:Vários alunos fizeram perguntas após a palestra.
effort:She put a lot of effort into the project; her work impressed the whole team. : With enough effort, they finished the task ahead of schedule.:Ela se esforçou muito no projeto; seu trabalho impressionou toda a equipe.:Com bastante esforço, eles terminaram a tarefa antes do previsto.
designing:He is designing a new logo for the startup; the design will be ready by Friday. : Designing the app interface took longer than expected.:Ele está desenhando um novo logotipo para a startup; o design estará pronto na sexta-feira.:O design da interface do aplicativo demorou mais do que o esperado.
stage:The play enters its most dramatic stage in the second act; the audience was silent. : At this stage of the project, we need final approval.:A peça entra em sua fase mais dramática no segundo ato; o público ficou em silêncio.:Nesta fase do projeto, precisamos da aprovação final.
glance:I took a quick glance at the report and noticed a typo; I fixed it immediately. : With a single glance, she realized the map was wrong.:Dei uma rápida olhada no relatório e percebi um erro de digitação; Eu consertei imediatamente.:Com um único olhar, ela percebeu que o mapa estava errado.
pretty:The garden looks pretty in the morning light; the flowers open at sunrise. : She did a pretty good job on the presentation.:O jardim fica bonito à luz da manhã; as flores abrem ao nascer do sol.:Ela fez um ótimo trabalho na apresentação.
strong:The bridge is strong enough to support heavy traffic; engineers inspected it thoroughly. : He has a strong interest in environmental policy.:A ponte é forte o suficiente para suportar tráfego intenso; engenheiros o inspecionaram minuciosamente.:Ele tem um forte interesse em política ambiental.
fresh:The bread smelled fresh when we entered the bakery; we bought two loaves. : Fresh ideas can revive an old project.:O pão cheirava fresco quando entramos na padaria; compramos dois pães.:Novas ideias podem reviver um projeto antigo.
surely:You will surely succeed if you keep practicing; your skills are improving. : Surely this is the best option given the circumstances.:Você certamente terá sucesso se continuar praticando; suas habilidades estão melhorando.:Certamente esta é a melhor opção dadas as circunstâncias.
dummy:They used a dummy model for the crash test; it provided important data. : The dummy file helps beginners learn without risking real data.:Eles usaram um modelo fictício para o teste de colisão; forneceu dados importantes.:O arquivo fictício ajuda os iniciantes a aprender sem arriscar dados reais.
greater:We need a greater effort to meet the deadline; the team agreed to work overtime. : The greater part of the crowd left before the concert ended.:Precisamos de um esforço maior para cumprir o prazo; a equipe concordou em fazer horas extras.:A maior parte do público saiu antes do show terminar.
further:We need to investigate further before making a decision; more data is required. : She walked further down the path to find a quiet spot.:Precisamos investigar mais antes de tomar uma decisão; mais dados são necessários.:Ela caminhou mais adiante para encontrar um local tranquilo.
untouched:The forest remains largely untouched by development; wildlife thrives there. : The antique table was found untouched in the attic.:A floresta permanece praticamente intocada pelo desenvolvimento; a vida selvagem prospera lá.:A mesa antiga foi encontrada intacta no sótão.
almost:I almost finished the book last night; I only need one more chapter. : It was almost impossible to hear the speaker over the noise.:Quase terminei o livro ontem à noite; Só preciso de mais um capítulo.:Era quase impossível ouvir o alto-falante por causa do barulho.
every:Every student must submit the assignment by Friday; late work will not be accepted. : She checks her email every morning before breakfast.:Todo aluno deve enviar a tarefa até sexta-feira; trabalhos atrasados ​​não serão aceitos.:Ela verifica seu e-mail todas as manhãs antes do café da manhã.
since:He has been happier since he started running; exercise improved his mood. : Since you are here, we can begin the meeting now.:Ele está mais feliz desde que começou a correr; o exercício melhorou seu humor.:Já que você está aqui, podemos começar a reunião agora.
worse:The weather got worse as the storm moved closer; flights were delayed. : Ignoring small problems now may lead to worse consequences later.:O tempo piorou à medida que a tempestade se aproximava; os vôos atrasaram.:Ignorar pequenos problemas agora pode levar a consequências piores mais tarde.
